"Xkm" "Ykm" "Elev" "Zagl"
   0.5000000       0.5000000        0.000000        6500.000    
    1.500000       0.5000000        0.000000        6500.000    
    2.500000       0.5000000        0.000000        6500.000    
    3.500000       0.5000000        0.000000        6500.000    
    4.500000       0.5000000        0.000000        6500.000    
    5.500000       0.5000000        0.000000        6500.000    
    6.500000       0.5000000        0.000000        6500.000    
    7.500000       0.5000000        0.000000        6500.000    
    8.500000       0.5000000        0.000000        6500.000    
    9.500000       0.5000000        0.000000        6500.000    
    10.50000       0.5000000        0.000000        6500.000    
    11.50000       0.5000000        0.000000        6500.000    
    12.50000       0.5000000        0.000000        6500.000    
    13.50000       0.5000000        0.000000        6500.000    
    14.50000       0.5000000        0.000000        6500.000    
    15.50000       0.5000000        0.000000        6500.000    
    16.50000       0.5000000        0.000000        6500.000    
    17.50000       0.5000000        0.000000        6500.000    
    18.50000       0.5000000        0.000000        6500.000    
    19.50000       0.5000000        0.000000        6500.000    
    20.50000       0.5000000        0.000000        6500.000    
    21.50000       0.5000000        0.000000        6500.000    
    22.50000       0.5000000        0.000000        6500.000    
    23.50000       0.5000000        0.000000        6500.000    
    24.50000       0.5000000        0.000000        6500.000    
    25.50000       0.5000000        0.000000        6500.000    
    26.50000       0.5000000        0.000000        6500.000    
    27.50000       0.5000000        0.000000        6500.000    
    28.50000       0.5000000        0.000000        6500.000    
    29.50000       0.5000000        0.000000        6500.000    
    30.50000       0.5000000        0.000000        6500.000    
    31.50000       0.5000000        0.000000        6500.000    
    32.50000       0.5000000        0.000000        6500.000    
    33.50000       0.5000000        0.000000        6500.000    
    34.50000       0.5000000        0.000000        6500.000    
    35.50000       0.5000000        0.000000        6500.000    
    36.50000       0.5000000        0.000000        6500.000    
    37.50000       0.5000000        0.000000        6500.000    
    38.50000       0.5000000        0.000000        6500.000    
    39.50000       0.5000000        0.000000        6500.000    
    40.50000       0.5000000        0.000000        6500.000    
    41.50000       0.5000000        0.000000        6500.000    
    42.50000       0.5000000        0.000000        6500.000    
    43.50000       0.5000000        0.000000        6500.000    
    44.50000       0.5000000        0.000000        6500.000    
    45.50000       0.5000000        0.000000        6500.000    
    46.50000       0.5000000        0.000000        6500.000    
    47.50000       0.5000000        0.000000        6500.000    
    48.50000       0.5000000        0.000000        6500.000    
    49.50000       0.5000000        0.000000        6500.000    
    50.50000       0.5000000        0.000000        6500.000    
    51.50000       0.5000000        0.000000        6500.000    
    52.50000       0.5000000        0.000000        6500.000    
    53.50000       0.5000000        0.000000        6500.000    
    54.50000       0.5000000        0.000000        6500.000    
    55.50000       0.5000000        0.000000        6500.000    
    56.50000       0.5000000        0.000000        6500.000    
    57.50000       0.5000000        0.000000        6500.000    
    58.50000       0.5000000        0.000000        6500.000    
    59.50000       0.5000000        0.000000        6500.000    
    60.50000       0.5000000        0.000000        6500.000    
    61.50000       0.5000000        0.000000        6500.000    
    62.50000       0.5000000        0.000000        6500.000    
    63.50000       0.5000000        0.000000        6500.000    
    64.50000       0.5000000        0.000000        6500.000    
    65.50000       0.5000000        0.000000        6500.000    
    66.50000       0.5000000        0.000000        6500.000    
    67.50000       0.5000000        0.000000        6500.000    
    68.50000       0.5000000        0.000000        6500.000    
    69.50000       0.5000000        0.000000        6500.000    
    70.50000       0.5000000        0.000000        6500.000    
    71.50000       0.5000000        0.000000        6500.000    
    72.50000       0.5000000        0.000000        6500.000    
    73.50000       0.5000000        0.000000        6500.000    
    74.50000       0.5000000        0.000000        6500.000    
    75.50000       0.5000000        0.000000        6500.000    
    76.50000       0.5000000        0.000000        6500.000    
    77.50000       0.5000000        0.000000        6500.000    
    78.50000       0.5000000        0.000000        6500.000    
    79.50000       0.5000000        0.000000        6500.000    
    80.50000       0.5000000        0.000000        6500.000    
    81.50000       0.5000000        0.000000        6500.000    
    82.50000       0.5000000        0.000000        6500.000    
    83.50000       0.5000000        0.000000        6500.000    
    84.50000       0.5000000        0.000000        6500.000    
    85.50000       0.5000000        0.000000        6500.000    
    86.50000       0.5000000        0.000000        6500.000    
    87.50000       0.5000000        0.000000        6500.000    
    88.50000       0.5000000        0.000000        6500.000    
    89.50000       0.5000000        0.000000        6500.000    
    90.50000       0.5000000        0.000000        6500.000    
    91.50000       0.5000000        0.000000        6500.000    
    92.50000       0.5000000        0.000000        6500.000    
    93.50000       0.5000000        0.000000        6500.000    
    94.50000       0.5000000        0.000000        6500.000    
    95.50000       0.5000000        0.000000        6500.000    
    96.50000       0.5000000        0.000000        6500.000    
    97.50000       0.5000000        0.000000        6500.000    
    98.50000       0.5000000        0.000000        6500.000    
    99.50000       0.5000000        0.000000        6500.000    
    100.5000       0.5000000        0.000000        6500.000    
    101.5000       0.5000000        0.000000        6500.000    
    102.5000       0.5000000        0.000000        6500.000    
    103.5000       0.5000000        0.000000        6500.000    
    104.5000       0.5000000        0.000000        6500.000    
    105.5000       0.5000000        0.000000        6500.000    
    106.5000       0.5000000        0.000000        6500.000    
    107.5000       0.5000000        0.000000        6500.000    
    108.5000       0.5000000        0.000000        6500.000    
    109.5000       0.5000000        0.000000        6500.000    
    110.5000       0.5000000        0.000000        6500.000    
    111.5000       0.5000000        0.000000        6500.000    
    112.5000       0.5000000        0.000000        6500.000    
    113.5000       0.5000000        0.000000        6500.000    
    114.5000       0.5000000        0.000000        6500.000    
    115.5000       0.5000000        0.000000        6500.000    
    116.5000       0.5000000        0.000000        6500.000    
