SURF.DAT        2.1             Hour Start and End Times with Seconds                           
   1
Produced by SMERGE Version: 5.651  Level: 080407                                
NONE    
UTC-0500
  1990   8   0     0  1990  15   0     0    5
   14606
   14611
   14745
   14742
   14764
    8.745  160.000   40   10  274.261   85  979.685   19
    6.700  180.000   19   10  275.950   82  994.000    4
1990  11  21    0   1990  11  22    0
    7.717  110.000    5   10  270.928   96  988.829   19
    5.144  200.000    7 9999  274.817  100  990.861    1
    2.058  170.000    8   10  273.706   96  981.379    0
    7.717  160.000  999    5  274.261   89  979.347   19
    5.200  180.000    7   10  275.950   79  992.000    4
1990  11  22    0   1990  11  23    0
    8.231  130.000    6   10  272.594   96  986.797    0
    4.116  210.000    7 9999  274.817  100  989.845    1
    3.601  170.000   17   10  273.706   96  981.040    0
    6.688  160.000  999    5  273.706   89  978.670   19
    5.700  200.000    7   10  275.950   82  992.000    4
1990  11  23    0   1990  11  24    0
    2.572  130.000    5   10  273.706   96  985.442   19
    4.116  210.000   25 9999  274.817   96  989.167    0
    3.601  180.000  999    1  273.150   96  980.024    0
    6.688  170.000   60    7  274.261   85  978.331   19
    3.600  220.000   95   10  275.350   76  991.000    0
1990  12   0    0   1990  12   1    0
    2.058  180.000    5   10  274.261   96  984.765    1
    2.058  190.000    8 9999  274.817   92  988.829    0
    2.572  200.000  999    0  272.039  100  979.685    0
    7.202  180.000   35   10  273.706   92  977.654   19
    3.600  220.000  999    0  274.250   79  990.000    0
1990  12   1    0   1990  12   2    0
    0.000    0.000   18    9  274.261   96  984.088    0
    2.058  210.000    7 9999  273.150   96  988.490    0
    0.000    0.000  999    1  271.483  100  979.347    0
    5.144  180.000   60   10  273.706   85  977.654    0
    2.600  220.000  999    0  273.750   92  990.000    0
1990  12   2    0   1990  12   3    0
    0.000    0.000   20    5  274.817   92  983.749    0
    3.087  230.000  999 9999  272.594   96  987.813    0
    1.543  180.000  999    1  270.928  100  979.685    0
    5.659  170.000   65   10  273.150   85  977.315    0
    2.600  240.000  999    0  273.150   96  990.000    0
1990  12   3    0   1990  12   4    0
    0.000    0.000   18    7  273.150   92  983.410    0
    2.572  210.000  999 9999  272.594   96  987.474    0
    2.058  190.000  999    0  271.483   92  979.008    0
    5.659  170.000   70   10  273.150   79  977.654    0
    2.600  230.000  999    0  272.550   89  989.000    0
1990  12   4    0   1990  12   5    0
    0.000    0.000   12    8  273.150   96  983.072    0
    2.572  210.000  999 9999  272.594   92  987.136    0
    2.572  210.000  999    2  271.483   85  978.670    0
    6.173  170.000   50   10  273.150   82  977.654    0
    3.600  240.000  999    0  272.050   85  989.000    0
1990  12   5    0   1990  12   6    0
    0.000    0.000   12    8  273.706   89  983.410    0
    3.601  200.000  999 9999  270.928   96  987.813    0
    0.000    0.000  150    5  269.817   92  979.008    0
    7.202  160.000   70   10  273.150   79  977.315    0
    3.600  220.000  999    0  272.550   85  989.000    0
1990  12   6    0   1990  12   7    0
    0.000    0.000   11   10  273.706   85  983.410    0
    2.058  240.000  100 9999  272.594   92  987.813    0
    2.572  200.000  150    6  269.817   96  978.670    0
    5.659  170.000   45   10  273.150   79  977.315    0
    3.600  210.000  999    2  271.450   92  989.000    0
1990  12   7    0   1990  12   8    0
    0.000    0.000   11   10  273.150   89  982.733    0
    2.572  230.000  100 9999  270.928   92  987.813    0
    2.058  200.000  150    6  269.817   96  978.670    0
    7.202  160.000  100   10  273.150   82  977.315    0
    3.100  230.000  109    6  272.050   82  989.000    0
1990  12   8    0   1990  12   9    0
    0.000    0.000   13   10  272.594   92  982.733    0
    3.601  230.000  100 9999  272.594   85  987.813    0
    0.000    0.000  150    9  273.150   79  979.347    0
    7.202  170.000   40   10  273.150   82  977.654    0
    2.600  250.000  109   10  272.550   92  990.000    0
1990  12   9    0   1990  12  10    0
    0.000    0.000   14   10  272.039   92  982.733    0
    1.029  220.000  100 9999  273.150   92  987.813    0
    3.087  250.000  999    3  274.817   73  979.347    0
    5.659  160.000   85    8  273.706   82  978.331    0
    2.600  240.000  999    4  273.150   85  989.000    0
1990  12  10    0   1990  12  11    0
    0.000    0.000   10   10  272.594   92  982.056   19
    1.029  240.000  200 9999  275.372   76  987.813    0
    4.116  270.000  250    7  276.483   57  979.008    0
    6.173  200.000   85   10  274.261   70  978.670    0
    4.100  240.000  250    5  275.350   73  989.000    0
1990  12  11    0   1990  12  12    0
    1.029  280.000    7   10  273.150   89  981.717   19
    4.116  270.000  200 9999  277.594   60  986.458    0
    4.116  260.000   35   10  273.150   79  979.347    0
    5.144  190.000   70   10  274.261   67  978.331    0
    4.100  240.000  250    5  276.450   65  988.000    0
1990  12  12    0   1990  12  13    0
    1.543  280.000   15    8  273.706   89  981.379    0
    5.144  240.000  999 9999  277.594   60  986.458    0
    7.202  250.000  999    4  274.817   54  978.670    0
    6.688  240.000   70   10  274.261   54  978.670    0
    6.200  260.000  999    3  277.550   57  988.000    0
1990  12  13    0   1990  12  14    0
    1.543  280.000  999    4  275.372   79  981.717    0
    5.144  260.000   20 9999  278.150   55  986.120    0
    5.659  270.000  100    7  274.817   52  979.008    0
    3.087  200.000   45   10  273.706   61  979.347    0
    7.200  260.000  100    5  277.550   53  988.000    0
1990  12  14    0   1990  12  15    0
    0.000    0.000  999    3  274.817   82  982.056    0
    4.116  250.000  200 9999  276.483   57  986.120    0
    5.659  290.000  999    3  275.372   50  979.685    0
    4.116  170.000   70   10  273.706   73  980.024    0
    7.200  250.000   95    5  277.050   55  989.000    0
1990  12  15    0   1990  12  16    0
    0.000    0.000  999    2  274.817   85  982.395    0
    4.116  260.000   30 9999  276.483   60  987.474    0
    6.173  260.000  999    4  274.261   52  980.363    0
    5.659  210.000   33   10  273.706   61  981.040   19
    6.200  260.000  999    3  275.950   55  990.000    0
1990  12  16    0   1990  12  17    0
    0.000    0.000  120    6  273.706   89  983.072    0
    2.572  230.000   30 9999  275.372   59  988.490    0
    3.601  290.000  999    3  273.150   56  981.040    0
    4.116  230.000   37   10  272.594   82  981.717   19
    7.200  260.000  109    7  274.850   62  990.000    0
1990  12  17    0   1990  12  18    0
    0.000    0.000   50   10  273.150   89  983.410    0
    3.601  240.000   30 9999  273.706   73  989.506    0
    3.087  290.000  999    2  272.594   59  981.717    0
    3.601  210.000   60   10  272.594   82  982.056   19
    6.200  260.000  999    2  274.250   57  991.000    0
1990  12  18    0   1990  12  19    0
    2.572  240.000   45   10  273.150   89  983.749    0
    3.601  270.000  999 9999  273.706   79  990.183    0
    3.087  270.000  999    0  272.039   61  982.733    0
    3.087  210.000   40   10  272.594   75  983.072   19
    3.100  270.000  999    1  273.750   59  992.000    0
1990  12  19    0   1990  12  20    0
    2.572  250.000   50   10  273.150   85  984.426    0
    1.543  240.000   80 9999  273.150   79  990.861    0
    2.058  250.000  999    3  271.483   66  983.072    0
    5.144  240.000   40   10  272.594   72  983.410   19
    3.100  260.000  999    5  273.150   61  992.000    0
1990  12  20    0   1990  12  21    0
    3.087  260.000   80    9  272.594   89  985.104    0
    1.029  280.000   20 9999  272.594   82  991.199    0
    3.087  230.000  999    4  271.483   61  983.749    0
    6.173  250.000   60   10  272.594   69  984.426   19
    5.200  250.000  999    3  272.550   64  993.000    0
1990  12  21    0   1990  12  22    0
    2.572  350.000  120    7  272.039   89  985.781    0
    1.029  260.000  999 9999  272.039   82  991.199    0
    2.058  240.000  999    4  270.928   66  984.088    0
    6.688  270.000   60   10  272.039   64  985.442   19
    4.100  270.000  999    4  272.050   69  993.000    0
1990  12  22    0   1990  12  23    0
    0.000    0.000   80    8  272.039   78  985.781    0
    2.058  250.000  999 9999  270.928   78  991.876    0
    3.601  290.000  999    2  270.928   66  984.088    0
    6.173  250.000   60   10  270.372   63  986.797   19
    5.200  260.000  999    3  272.050   66  993.000    0
1990  12  23    0   1990  12  24    0
    3.601  300.000  100    7  271.483   75  985.781    0
    0.000    0.000  999 9999  270.372   75  992.215    0
    2.058  190.000  999    5  269.817   72  984.765    0
    6.688  270.000   30   10  269.261   63  987.813   19
    4.100  270.000  999    5  272.050   66  993.000    0
1990  13   0    0   1990  13   1    0
    2.058  300.000  999    4  270.928   75  986.458    0
    1.543  240.000  999 9999  270.372   75  992.215    0
    4.116  280.000  100    9  270.928   69  985.104    0
    7.717  270.000   30   10  268.150   68  988.490   19
    4.600  280.000  999    3  271.450   72  994.000    0
1990  13   1    0   1990  13   2    0
    0.000    0.000  999    4  269.817   85  987.136    0
    2.058  240.000  999 9999  269.817   88  993.231    0
    5.144  290.000  100    8  270.928   66  985.781    0
    6.173  270.000   20   10  267.039   85  989.845   19
    4.600  270.000  999    2  271.450   75  995.000    0
1990  13   2    0   1990  13   3    0
    0.000    0.000   40    8  269.261   85  988.151    0
    1.543  260.000   20 9999  269.817   88  993.570    0
    6.173  300.000  999    4  270.372   72  986.797    0
    7.202  270.000   15   10  266.483   92  990.861   19
    3.600  260.000  999    1  270.950   75  995.000    0
1990  13   3    0   1990  13   4    0
    0.000    0.000   50   10  269.261   85  988.490    0
    1.029  180.000   20 9999  269.261   88  994.247    0
    5.144  310.000  999    0  269.261   66  987.813    0
    5.659  280.000    9   10  265.928   92  992.554   19
    4.600  280.000  999    0  270.950   72  996.000    0
1990  13   4    0   1990  13   5    0
    0.000    0.000   40   10  269.817   81  989.167    0
    1.029  220.000   20 9999  270.372   85  995.263    0
    4.116  300.000   35    8  269.261   63  988.829    0
    8.231  300.000   25   10  265.928   65  993.570   19
    4.100  280.000  999    1  270.950   72  997.000    0
1990  13   5    0   1990  13   6    0
    2.058  290.000   25   10  269.817   81  990.522    0
    4.116  310.000  999 9999  270.928   85  996.617    0
    5.144  300.000   32   10  269.261   66  990.183    0
    7.717  290.000   45   10  265.372   68  994.924   19
    2.600  280.000  999    1  270.350   69  998.000    0
1990  13   6    0   1990  13   7    0
    2.058  330.000   20   10  270.372   85  991.876   19
    2.572  320.000  999 9999  269.817   78  997.972    0
    6.173  330.000  999    2  268.150   60  991.538    0
    7.717  300.000   28   10  264.261   68  996.279   19
    2.100  300.000  999    0  269.850   66 1000.000    0
1990  13   7    0   1990  13   8    0
    6.688  340.000   40    6  270.372   66  993.570    0
    4.630  330.000  999 9999  268.150   85  999.327    0
    6.173  310.000  999    1  267.594   55  993.231    0
    5.144  300.000   32   10  263.706   64  997.972   19
    5.200  300.000  999    0  269.850   60 1001.000    0
1990  13   8    0   1990  13   9    0
    6.173  290.000  200    5  269.817   69  994.924    0
    4.630  330.000  999 9999  270.372   53 1000.342    0
    8.231  310.000  999    4  267.594   55  993.908    0
    7.717  300.000   36    8  263.150   61  999.327    0
    5.700  310.000  999    1  270.350   51 1002.000    0
1990  13   9    0   1990  13  10    0
    5.144  300.000  999    4  270.372   61  995.602    0
    5.144  330.000  999 9999  271.483   47 1002.036    0
    9.774  310.000  999    3  267.039   57  994.586    0
    6.173  300.000   47   10  263.150   61 1000.681    0
    6.200  330.000  999    1  270.950   51 1003.000    0
1990  13  10    0   1990  13  11    0
    6.688  290.000   70    7  270.372   58  996.279    0
    5.144  330.000  999 9999  271.483   47 1002.036    0
    7.717  320.000  999    4  268.150   53  995.263    0
    4.630  360.000  110    6  262.594   70 1001.020    0
    5.200  320.000  999    1  272.050   47 1004.000    0
1990  13  11    0   1990  13  12    0
    7.717  300.000   25    7  269.261   60  996.617    0
    5.659  320.000  999 9999  270.372   45 1001.697    0
    6.173  320.000  999    5  268.706   50  995.263    0
    5.144  310.000  999    2  264.261   59 1000.342    0
    5.700  320.000  999    1  271.450   45 1004.000    0
1990  13  12    0   1990  13  13    0
    6.173  300.000  150    5  268.706   58  996.617    0
    7.202  320.000  999 9999  270.928   43 1002.036    0
    7.717  330.000  999    2  268.150   53  995.263    0
    6.688  330.000  999    2  264.261   54 1000.681    0
    5.200  310.000  999    0  271.450   41 1004.000    0
1990  13  13    0   1990  13  14    0
    5.144  300.000  200    6  268.706   55  997.295    0
    5.144  320.000  999 9999  269.817   46 1003.052    0
    6.173  320.000  999    0  269.261   48  995.602    0
    5.659  320.000  999    1  263.706   56 1001.697    0
    4.600  330.000  999    0  272.050   41 1004.000    0
1990  13  14    0   1990  13  15    0
    6.173  300.000  999    4  268.150   55  997.633    0
    5.144  330.000  999 9999  269.817   44 1004.068    0
    8.231  310.000  999    0  269.261   44  996.617    0
    8.231  310.000  999    1  264.817   49 1002.036    0
    7.200  310.000  999    0  272.050   39 1005.000    0
1990  13  15    0   1990  13  16    0
    5.144  300.000  999    4  267.594   55  998.649    0
    6.173  310.000  999 9999  269.261   42 1004.406    0
    3.601  270.000  999    0  268.706   44  997.972    0
    7.717  280.000  999    5  264.261   47 1003.052    0
    5.200  290.000  999    0  270.350   37 1006.000    0
1990  13  16    0   1990  13  17    0
    5.144  310.000  999    0  265.372   65 1000.004    0
    6.173  310.000  999 9999  268.150   50 1005.422    0
    6.173  290.000  999    0  267.594   46  999.327    0
    7.202  270.000  110    5  263.150   51 1004.406    0
    5.700  280.000  999    0  268.750   44 1008.000    0
1990  13  17    0   1990  13  18    0
    6.173  310.000  999    0  264.261   65 1001.358    0
    5.144  310.000  999 9999  266.483   47 1006.777    0
    6.688  310.000  999    0  267.039   48 1000.342    0
    6.688  270.000  100    5  262.594   53 1006.099    0
    5.200  300.000  999    0  268.150   42 1009.000    0
1990  13  18    0   1990  13  19    0
    3.601  290.000  999    0  262.594   67 1002.713    0
    5.144  300.000  999 9999  265.928   50 1007.454    0
    6.173  290.000  999    0  266.483   45 1001.020    0
    6.173  290.000  100    5  262.039   56 1006.438    0
    5.200  280.000  999    0  267.550   42 1010.000    0
1990  13  19    0   1990  13  20    0
    6.688  310.000  999    0  260.928   70 1003.390    0
    6.173  330.000  999 9999  265.372   47 1008.470    0
    8.231  300.000  999    0  265.928   41 1001.697    0
    8.231  320.000  999    5  261.483   61 1006.438    0
    5.200  290.000  999    0  266.450   43 1011.000    0
1990  13  20    0   1990  13  21    0
    4.630  310.000  999    1  260.372   70 1004.068    0
    6.173  310.000  999 9999  265.372   47 1008.808    0
    6.688  310.000  999    0  264.817   47 1002.713    0
    6.173  310.000  999    0  261.483   64 1006.438    0
    5.200  310.000  999    0  265.950   43 1012.000    0
1990  13  21    0   1990  13  22    0
    6.173  310.000  999    5  259.817   66 1004.745    0
   10.803  320.000  999 9999  263.150   56 1010.163    0
    6.173  310.000  999    0  263.706   49 1003.052    0
    7.202  270.000   60    7  262.594   61 1007.115   28
    3.100  290.000  999    0  264.850   49 1012.000    0
1990  13  22    0   1990  13  23    0
    3.087  310.000  999    1  258.706   63 1005.422    0
   10.289  300.000  999 9999  262.594   56 1010.840    0
    5.659  290.000  999    0  263.150   51 1003.390    0
    5.144  340.000   24   10  260.372   80 1007.793   28
    6.700  300.000  999    0  263.750   42 1013.000    0
1990  13  23    0   1990  13  24    0
    2.572  280.000  999    1  258.150   63 1005.761    0
    4.630  320.000  999 9999  261.483   58 1011.518    0
    4.630  300.000  999    0  262.039   56 1004.406    0
    8.231  320.000   70    6  259.261   66 1008.131   28
    5.200  300.000  999    0  263.150   42 1014.000    0
1990  14   0    0   1990  14   1    0
    5.144  280.000  999    1  258.706   63 1005.761    0
    2.572  300.000  999 9999  260.372   34 1012.872    0
    3.087  340.000  999    0  261.483   58 1004.745    0
    6.173  310.000   70   10  258.706   69 1009.147    0
    8.200  300.000  999    0  262.550   44 1014.000    0
1990  14   1    0   1990  14   2    0
    2.572  270.000  999    0  258.150   63 1006.777    0
    1.029  230.000  999 9999  260.928   32 1013.888    0
    3.601  320.000  999    1  261.483   61 1005.761    0
    4.116  310.000   50   10  258.706   63 1009.824    0
    4.100  270.000  999    0  262.050   48 1015.000    0
1990  14   2    0   1990  14   3    0
    2.058  290.000  999    0  258.150   63 1007.793    0
    1.029  290.000  999 9999  260.928   39 1013.888    0
    5.144  310.000  999    1  261.483   61 1006.099    0
    4.630  310.000   60    7  259.261   63 1010.502    0
    4.100  290.000  999    0  262.550   44 1016.000    0
1990  14   3    0   1990  14   4    0
    2.572  290.000  999    0  257.039   60 1008.470    0
    0.000    0.000  999 9999  261.483   42 1014.565    0
    7.202  330.000  999    2  260.928   61 1007.793    0
    5.659  330.000  999    4  258.706   69 1011.179    0
    4.100  250.000  999    0  261.450   50 1016.000    0
1990  14   4    0   1990  14   5    0
    4.116  300.000  999    0  257.039   60 1008.808    0
    3.087  310.000  999 9999  260.372   45 1015.581    0
    5.144  310.000  999    1  259.817   60 1008.808    0
    6.688  340.000   50    6  258.150   73 1012.534    0
    6.200  270.000  999    0  261.450   50 1017.000    0
1990  14   5    0   1990  14   6    0
    2.572  310.000  999    0  256.483   60 1010.163    0
    4.116  310.000  999 9999  259.261   58 1017.274    0
    6.173  330.000  999    0  259.817   55 1010.163    0
    7.717  310.000  999    2  257.039   69 1013.888    0
    8.200  310.000  999    0  260.950   34 1019.000    0
1990  14   6    0   1990  14   7    0
    2.058  310.000  999    0  255.928   56 1011.856    0
    2.058  320.000  999 9999  259.261   58 1017.952    0
    6.173  330.000  999    0  258.706   57 1011.179    0
    4.630  310.000  999    0  256.483   66 1014.904    0
    7.200  280.000  999    0  259.850   37 1020.000    0
1990  14   7    0   1990  14   8    0
    0.000    0.000  999    0  255.372   59 1012.872    0
    4.116  290.000  999 9999  259.817   55 1019.306    0
    4.116  340.000  999    0  258.706   57 1012.534    0
    3.087  340.000  999    0  255.928   69 1016.597    0
    6.200  290.000  999    0  259.850   41 1021.000    0
1990  14   8    0   1990  14   9    0
    2.058  290.000  999    0  257.594   60 1013.888    0
    5.144  290.000  999 9999  259.261   43 1019.984    0
    6.688  320.000  999    0  259.817   55 1012.534    0
    5.659  340.000  999    1  257.039   60 1017.613    0
    5.700  310.000  999    0  260.950   38 1022.000    0
1990  14   9    0   1990  14  10    0
    4.116  310.000  999    0  258.150   57 1014.904    0
    4.116  320.000  999 9999  260.928   58 1021.000    0
    5.144  320.000  999    0  260.928   48 1013.549    0
    5.144  310.000  999    1  257.594   52 1018.290    0
    5.700  320.000  999    0  262.050   34 1023.000    0
1990  14  10    0   1990  14  11    0
    4.116  340.000  999    0  259.817   48 1014.904    0
    3.601  280.000  999 9999  262.594   56 1021.677    0
    7.202  310.000  999    0  262.594   40 1013.549    0
    2.572   30.000  999    0  258.706   47 1018.629    0
    6.200  320.000  999    0  263.150   35 1024.000    0
1990  14  11    0   1990  14  12    0
    5.144  320.000  999    0  260.928   41 1014.904    0
    5.144  270.000  999 9999  264.261   68 1021.338    0
    6.173  320.000  999    0  263.706   37 1013.549    0
    5.144  360.000  999    1  259.261   41 1018.290    0
    4.100  310.000  999    0  264.850   28 1024.000    0
1990  14  12    0   1990  14  13    0
    6.173  320.000  999    0  262.039   36 1015.243    0
    5.144  300.000  999 9999  264.817   68 1022.015    0
    6.173  320.000  999    0  264.817   32 1013.549    0
    2.572   50.000  999    1  260.928   39 1017.952    0
    3.100  360.000  999    0  266.450   28 1024.000    0
1990  14  13    0   1990  14  14    0
    5.144  340.000  999    0  262.594   36 1015.920    0
    5.144  280.000  999 9999  267.039   60 1022.354    0
    4.630  310.000  999    0  265.372   28 1014.227    0
    4.116   30.000  999    2  260.372   37 1017.952    0
    2.100  340.000  999    0  267.050   28 1024.000    0
1990  14  14    0   1990  14  15    0
    5.144  330.000  999    0  262.594   36 1016.936    0
    5.659  280.000  999 9999  266.483   62 1022.693    0
    4.630  300.000  999    0  265.372   32 1014.904    0
    2.572   90.000  999    1  260.928   36 1017.952    0
    4.600  250.000  999    0  266.450   30 1025.000    0
1990  14  15    0   1990  14  16    0
    2.572  320.000  999    0  262.594   36 1018.290    0
    5.144  300.000  999 9999  265.928   62 1024.047    0
    3.601  340.000  999    2  265.372   31 1015.581    0
    2.572   80.000  999    2  260.372   39 1017.952    0
    4.100  250.000  999    0  266.450   30 1025.000    0
1990  14  16    0   1990  14  17    0
    2.572  340.000  999    0  260.372   48 1019.306    0
    2.572  310.000  999 9999  264.261   77 1024.386    0
    2.572  360.000  999    1  263.706   35 1015.581    0
    2.058   80.000  999    3  259.817   41 1017.952    0
    4.100  260.000  999    1  264.850   35 1026.000    0
1990  14  17    0   1990  14  18    0
    2.058  330.000  999    0  259.261   45 1020.322    0
    2.058  320.000  999 9999  262.039   73 1025.063    0
    3.087  320.000  999    1  263.150   38 1016.259    0
    1.543   70.000  999    5  258.706   55 1017.952    0
    3.600  260.000  999    1  264.250   37 1026.000    0
1990  14  18    0   1990  14  19    0
    2.572  340.000  999    0  258.706   43 1021.000    0
    1.029  330.000  999 9999  261.483   70 1025.402    0
    2.572  340.000  999    4  263.150   36 1016.597    0
    2.058   90.000  999    5  258.706   60 1018.290    0
    2.600  270.000  999    1  263.150   42 1027.000    0
1990  14  19    0   1990  14  20    0
    4.630  320.000  999    0  258.706   41 1021.677    0
    1.029   20.000  999 9999  261.483   70 1026.079    0
    2.572  330.000  250    7  262.594   44 1016.936    0
    2.572   80.000  999    3  258.706   63 1018.290    0
    3.100  250.000  999    1  263.150   46 1028.000    0
1990  14  20    0   1990  14  21    0
    3.087  320.000  999    0  257.594   38 1023.031    0
    0.000    0.000  999 9999  260.928   53 1026.756    0
    2.058  350.000  250    6  262.594   44 1017.613    0
    2.058   70.000  250    7  259.261   63 1018.290    0
    3.100  270.000  999    4  262.550   48 1029.000    0
1990  14  21    0   1990  14  22    0
    3.087  350.000  999    0  257.039   40 1023.370    0
    0.000    0.000  999 9999  259.817   48 1027.434    0
    0.000    0.000  100    8  262.594   48 1017.613    0
    2.572   60.000  110    7  259.817   58 1017.952    0
    0.000    0.000  999    4  262.050   44 1029.000    0
1990  14  22    0   1990  14  23    0
    0.000    0.000  999    1  256.483   57 1024.047    0
    0.000    0.000  999 9999  259.817   48 1027.434    0
    0.000    0.000  250    7  262.594   48 1017.613    0
    2.572  110.000  100   10  260.928   53 1017.613    0
    2.100  340.000  200    7  262.050   53 1029.000    0
1990  14  23    0   1990  14  24    0
    0.000    0.000  999    1  254.261   87 1024.047    0
    0.000    0.000  200 9999  259.817   48 1027.772    0
    0.000    0.000  100   10  263.150   46 1017.613    0
    2.058   90.000  100   10  261.483   55 1017.274    0
    2.100  340.000  999    4  262.050   56 1029.000    0
