SEA.DAT         2.0             Header structure with coordinate parameters                     
   1
Produced by User                                                                 
UTM     
  19N   
NAS-C   10-10-2002  
KM  
44007    '4007'
  411.07 4816.71  70.100 13.8 1990   2 15 1990   2 15   -2.9  274.5 9999.0 9999.0 9999.0 9999.0    8.1  235.0
  411.07 4816.71  70.100 13.8 1990   2 16 1990   2 16   -2.0  275.4 9999.0 9999.0 9999.0 9999.0    7.6  227.0
  411.07 4816.71  70.100 13.8 1990   2 17 1990   2 17   -1.5  275.9 9999.0 9999.0 9999.0 9999.0    8.6  232.0
  411.07 4816.71  70.100 13.8 1990   2 18 1990   2 18   -1.0  276.4 9999.0 9999.0 9999.0 9999.0    7.9  235.0
  411.07 4816.71  70.100 13.8 1990   2 19 1990   2 19   -1.1  276.0 9999.0 9999.0 9999.0 9999.0    7.3  239.0
  411.07 4816.71  70.100 13.8 1990   2 20 1990   2 20   -1.6  275.9 9999.0 9999.0 9999.0 9999.0    7.6  251.0
  411.07 4816.71  70.100 13.8 1990   2 21 1990   2 21   -1.8  275.6 9999.0 9999.0 9999.0 9999.0    6.1  253.0
  411.07 4816.71  70.100 13.8 1990   2 22 1990   2 22   -1.2  275.5 9999.0 9999.0 9999.0 9999.0    6.3  258.0
  411.07 4816.71  70.100 13.8 1990   2 23 1990   2 23   -1.5  274.9 9999.0 9999.0 9999.0 9999.0    6.3  268.0
  411.07 4816.71  70.100 13.8 1990   3  0 1990   3  0   -1.3  274.8 9999.0 9999.0 9999.0 9999.0    5.9  267.0
  411.07 4816.71  70.100 13.8 1990   3  1 1990   3  1   -1.6  274.4 9999.0 9999.0 9999.0 9999.0    6.0  265.0
  411.07 4816.71  70.100 13.8 1990   3  2 1990   3  2   -1.8  274.0 9999.0 9999.0 9999.0 9999.0    5.6  279.0
  411.07 4816.71  70.100 13.8 1990   3  3 1990   3  3   -2.1  273.6 9999.0 9999.0 9999.0 9999.0    4.8  271.0
  411.07 4816.71  70.100 13.8 1990   3  4 1990   3  4   -1.9  273.9 9999.0 9999.0 9999.0 9999.0    5.2  277.0
  411.07 4816.71  70.100 13.8 1990   3  5 1990   3  5   -2.6  273.3 9999.0 9999.0 9999.0 9999.0    6.1  278.0
  411.07 4816.71  70.100 13.8 1990   3  6 1990   3  6   -2.9  273.1 9999.0 9999.0 9999.0 9999.0    6.0  264.0
  411.07 4816.71  70.100 13.8 1990   3  7 1990   3  7   -2.1  273.5 9999.0 9999.0 9999.0 9999.0    4.7  266.0
  411.07 4816.71  70.100 13.8 1990   3  8 1990   3  8   -1.7  273.9 9999.0 9999.0 9999.0 9999.0    5.7  271.0
  411.07 4816.71  70.100 13.8 1990   3  9 1990   3  9   -1.3  274.4 9999.0 9999.0 9999.0 9999.0    7.0  278.0
  411.07 4816.71  70.100 13.8 1990   3 10 1990   3 10   -2.0  273.6 9999.0 9999.0 9999.0 9999.0    4.6  283.0
  411.07 4816.71  70.100 13.8 1990   3 11 1990   3 11   -1.8  273.9 9999.0 9999.0 9999.0 9999.0    1.5  330.0
  411.07 4816.71  70.100 13.8 1990   3 12 1990   3 12   -1.6  274.1 9999.0 9999.0 9999.0 9999.0    0.7   49.0
  411.07 4816.71  70.100 13.8 1990   3 13 1990   3 13   -0.4  275.4 9999.0 9999.0 9999.0 9999.0    0.1  183.0
  411.07 4816.71  70.100 13.8 1990   3 14 1990   3 14    0.1  276.0 9999.0 9999.0 9999.0 9999.0    2.5  224.0
  411.07 4816.71  70.100 13.8 1990   3 15 1990   3 15    0.4  276.4 9999.0 9999.0 9999.0 9999.0    1.8  199.0
  411.07 4816.71  70.100 13.8 1990   3 16 1990   3 16    0.1  276.0 9999.0 9999.0 9999.0 9999.0    2.9  155.0
  411.07 4816.71  70.100 13.8 1990   3 17 1990   3 17    0.1  275.9 9999.0 9999.0 9999.0 9999.0    4.4  177.0
  411.07 4816.71  70.100 13.8 1990   3 18 1990   3 18    0.8  276.4 9999.0 9999.0 9999.0 9999.0    4.3  173.0
  411.07 4816.71  70.100 13.8 1990   3 19 1990   3 19    0.9  276.4 9999.0 9999.0 9999.0 9999.0    4.0  155.0
  411.07 4816.71  70.100 13.8 1990   3 20 1990   3 20    0.9  276.4 9999.0 9999.0 9999.0 9999.0    4.0  165.0
  411.07 4816.71  70.100 13.8 1990   3 21 1990   3 21    1.1  276.6 9999.0 9999.0 9999.0 9999.0    4.8  174.0
  411.07 4816.71  70.100 13.8 1990   3 22 1990   3 22    1.2  276.8 9999.0 9999.0 9999.0 9999.0    5.9  177.0
  411.07 4816.71  70.100 13.8 1990   3 23 1990   3 23    1.6  277.1 9999.0 9999.0 9999.0 9999.0    4.7  180.0
  411.07 4816.71  70.100 13.8 1990   4  0 1990   4  0    1.7  277.4 9999.0 9999.0 9999.0 9999.0    4.3  198.0
  411.07 4816.71  70.100 13.8 1990   4  1 1990   4  1    1.6  277.4 9999.0 9999.0 9999.0 9999.0    4.9  233.0
  411.07 4816.71  70.100 13.8 1990   4  2 1990   4  2    0.8  276.8 9999.0 9999.0 9999.0 9999.0    6.8  225.0
  411.07 4816.71  70.100 13.8 1990   4  3 1990   4  3    0.4  276.4 9999.0 9999.0 9999.0 9999.0    6.1  232.0
  411.07 4816.71  70.100 13.8 1990   4  4 1990   4  4    0.0  275.9 9999.0 9999.0 9999.0 9999.0    6.1  241.0
  411.07 4816.71  70.100 13.8 1990   4  5 1990   4  5   -0.4  275.5 9999.0 9999.0 9999.0 9999.0    4.7  247.0
  411.07 4816.71  70.100 13.8 1990   4  6 1990   4  6    0.2  275.8 9999.0 9999.0 9999.0 9999.0    6.2  202.0
