OZONE.DAT       1.5a            Augmented 5 format with Map Projection, DATUM, Time Zone        
UTM     
  19N   
NAS-C   
UTC-0500
'OZONE'       ,  2,  19, 90001,  0, 90365, 23, 'HOURLY DATA' , 'V1.0'
'capeeliz'        ,     398.122,    4823.655
'hubbard'         ,     283.041,    4868.879
90,     7,    21,   9999.,   9999.,
90,     7,    22,   9999.,   9999.,
90,     7,    23,   9999.,   9999.,
90,     8,     0,   9999.,   9999.,
90,     8,     1,   9999.,   9999.,
90,     8,     2,   9999.,   9999.,
90,     8,     3,   9999.,   9999.,
90,     8,     4,   9999.,   9999.,
90,     8,     5,   9999.,   9999.,
90,     8,     6,   9999.,   9999.,
90,     8,     7,   9999.,   9999.,
90,     8,     8,   9999.,   9999.,
90,     8,     9,   9999.,   9999.,
90,     8,    10,   9999.,   9999.,
90,     8,    11,   9999.,   9999.,
90,     8,    12,   9999.,   9999.,
90,     8,    13,   9999.,   9999.,
90,     8,    14,   9999.,   9999.,
90,     8,    15,   9999.,   9999.,
90,     8,    16,   9999.,   9999.,
90,     8,    17,   9999.,   9999.,
90,     8,    18,   9999.,   9999.,
90,     8,    19,   9999.,   9999.,
90,     8,    20,   9999.,   9999.,
90,     8,    21,   9999.,   9999.,
90,     8,    22,   9999.,   9999.,
90,     8,    23,   9999.,   9999.,
90,     9,     0,   9999.,   9999.,
90,     9,     1,   9999.,   9999.,
90,     9,     2,   9999.,   9999.,
90,     9,     3,   9999.,   9999.,
90,     9,     4,   9999.,   9999.,
90,     9,     5,   9999.,   9999.,
90,     9,     6,   9999.,   9999.,
90,     9,     7,   9999.,   9999.,
90,     9,     8,   9999.,   9999.,
90,     9,     9,   9999.,   9999.,
90,     9,    10,   9999.,   9999.,
90,     9,    11,   9999.,   9999.,
90,     9,    12,   9999.,   9999.,
90,     9,    13,   9999.,   9999.,
90,     9,    14,   9999.,   9999.,
90,     9,    15,   9999.,   9999.,
90,     9,    16,   9999.,   9999.,
90,     9,    17,   9999.,   9999.,
90,     9,    18,   9999.,   9999.,
90,     9,    19,   9999.,   9999.,
90,     9,    20,   9999.,   9999.,
90,     9,    21,   9999.,   9999.,
90,     9,    22,   9999.,   9999.,
90,     9,    23,   9999.,   9999.,
90,    10,     0,   9999.,   9999.,
90,    10,     1,   9999.,   9999.,
90,    10,     2,   9999.,   9999.,
90,    10,     3,   9999.,   9999.,
90,    10,     4,   9999.,   9999.,
90,    10,     5,   9999.,   9999.,
90,    10,     6,   9999.,   9999.,
90,    10,     7,   9999.,   9999.,
90,    10,     8,   9999.,   9999.,
90,    10,     9,   9999.,   9999.,
90,    10,    10,   9999.,   9999.,
90,    10,    11,   9999.,   9999.,
90,    10,    12,   9999.,   9999.,
90,    10,    13,   9999.,   9999.,
90,    10,    14,   9999.,   9999.,
90,    10,    15,   9999.,   9999.,
90,    10,    16,   9999.,   9999.,
90,    10,    17,   9999.,   9999.,
90,    10,    18,   9999.,   9999.,
90,    10,    19,   9999.,   9999.,
90,    10,    20,   9999.,   9999.,
90,    10,    21,   9999.,   9999.,
90,    10,    22,   9999.,   9999.,
90,    10,    23,   9999.,   9999.,
90,    11,     0,   9999.,   9999.,
90,    11,     1,   9999.,   9999.,
90,    11,     2,   9999.,   9999.,
90,    11,     3,   9999.,   9999.,
90,    11,     4,   9999.,   9999.,
90,    11,     5,   9999.,   9999.,
90,    11,     6,   9999.,   9999.,
90,    11,     7,   9999.,   9999.,
90,    11,     8,   9999.,   9999.,
90,    11,     9,   9999.,   9999.,
90,    11,    10,   9999.,   9999.,
90,    11,    11,   9999.,   9999.,
90,    11,    12,   9999.,   9999.,
90,    11,    13,   9999.,   9999.,
90,    11,    14,   9999.,   9999.,
90,    11,    15,   9999.,   9999.,
90,    11,    16,   9999.,   9999.,
90,    11,    17,   9999.,   9999.,
90,    11,    18,   9999.,   9999.,
90,    11,    19,   9999.,   9999.,
90,    11,    20,   9999.,   9999.,
90,    11,    21,   9999.,   9999.,
90,    11,    22,   9999.,   9999.,
90,    11,    23,   9999.,   9999.,
90,    12,     0,   9999.,   9999.,
90,    12,     1,   9999.,   9999.,
90,    12,     2,   9999.,   9999.,
90,    12,     3,   9999.,   9999.,
90,    12,     4,   9999.,   9999.,
90,    12,     5,   9999.,   9999.,
90,    12,     6,   9999.,   9999.,
90,    12,     7,   9999.,   9999.,
90,    12,     8,   9999.,   9999.,
90,    12,     9,   9999.,   9999.,
90,    12,    10,   9999.,   9999.,
90,    12,    11,   9999.,   9999.,
90,    12,    12,   9999.,   9999.,
90,    12,    13,   9999.,   9999.,
90,    12,    14,   9999.,   9999.,
90,    12,    15,   9999.,   9999.,
90,    12,    16,   9999.,   9999.,
90,    12,    17,   9999.,   9999.,
90,    12,    18,   9999.,   9999.,
90,    12,    19,   9999.,   9999.,
90,    12,    20,   9999.,   9999.,
90,    12,    21,   9999.,   9999.,
90,    12,    22,   9999.,   9999.,
90,    12,    23,   9999.,   9999.,
90,    13,     0,   9999.,   9999.,
90,    13,     1,   9999.,   9999.,
90,    13,     2,   9999.,   9999.,
90,    13,     3,   9999.,   9999.,
90,    13,     4,   9999.,   9999.,
90,    13,     5,   9999.,   9999.,
90,    13,     6,   9999.,   9999.,
90,    13,     7,   9999.,   9999.,
90,    13,     8,   9999.,   9999.,
90,    13,     9,   9999.,   9999.,
90,    13,    10,   9999.,   9999.,
90,    13,    11,   9999.,   9999.,
90,    13,    12,   9999.,   9999.,
90,    13,    13,   9999.,   9999.,
90,    13,    14,   9999.,   9999.,
90,    13,    15,   9999.,   9999.,
90,    13,    16,   9999.,   9999.,
90,    13,    17,   9999.,   9999.,
90,    13,    18,   9999.,   9999.,
90,    13,    19,   9999.,   9999.,
90,    13,    20,   9999.,   9999.,
90,    13,    21,   9999.,   9999.,
90,    13,    22,   9999.,   9999.,
90,    13,    23,   9999.,   9999.,
90,    14,     0,   9999.,   9999.,
90,    14,     1,   9999.,   9999.,
90,    14,     2,   9999.,   9999.,
90,    14,     3,   9999.,   9999.,
90,    14,     4,   9999.,   9999.,
90,    14,     5,   9999.,   9999.,
90,    14,     6,   9999.,   9999.,
90,    14,     7,   9999.,   9999.,
90,    14,     8,   9999.,   9999.,
90,    14,     9,   9999.,   9999.,
90,    14,    10,   9999.,   9999.,
90,    14,    11,   9999.,   9999.,
90,    14,    12,   9999.,   9999.,
90,    14,    13,   9999.,   9999.,
90,    14,    14,   9999.,   9999.,
90,    14,    15,   9999.,   9999.,
90,    14,    16,   9999.,   9999.,
90,    14,    17,   9999.,   9999.,
90,    14,    18,   9999.,   9999.,
90,    14,    19,   9999.,   9999.,
90,    14,    20,   9999.,   9999.,
90,    14,    21,   9999.,   9999.,
90,    14,    22,   9999.,   9999.,
90,    14,    23,   9999.,   9999.,
90,    15,     0,   9999.,   9999.,
90,    15,     1,   9999.,   9999.,
90,    15,     2,   9999.,   9999.,
90,    15,     3,   9999.,   9999.,
90,    15,     4,   9999.,   9999.,
90,    15,     5,   9999.,   9999.,
90,    15,     6,   9999.,   9999.,
90,    15,     7,   9999.,   9999.,
90,    15,     8,   9999.,   9999.,
90,    15,     9,   9999.,   9999.,
90,    15,    10,   9999.,   9999.,
90,    15,    11,   9999.,   9999.,
90,    15,    12,   9999.,   9999.,
90,    15,    13,   9999.,   9999.,
90,    15,    14,   9999.,   9999.,
90,    15,    15,   9999.,   9999.,
90,    15,    16,   9999.,   9999.,
90,    15,    17,   9999.,   9999.,
90,    15,    18,   9999.,   9999.,
90,    15,    19,   9999.,   9999.,
90,    15,    20,   9999.,   9999.,
90,    15,    21,   9999.,   9999.,
90,    15,    22,   9999.,   9999.,
90,    15,    23,   9999.,   9999.,
90,    16,     0,   9999.,   9999.,
90,    16,     1,   9999.,   9999.,
90,    16,     2,   9999.,   9999.,
90,    16,     3,   9999.,   9999.,
90,    16,     4,   9999.,   9999.,
90,    16,     5,   9999.,   9999.,
90,    16,     6,   9999.,   9999.,
90,    16,     7,   9999.,   9999.,
90,    16,     8,   9999.,   9999.,
90,    16,     9,   9999.,   9999.,
90,    16,    10,   9999.,   9999.,
90,    16,    11,   9999.,   9999.,
90,    16,    12,   9999.,   9999.,
90,    16,    13,   9999.,   9999.,
90,    16,    14,   9999.,   9999.,
90,    16,    15,   9999.,   9999.,
90,    16,    16,   9999.,   9999.,
90,    16,    17,   9999.,   9999.,
90,    16,    18,   9999.,   9999.,
90,    16,    19,   9999.,   9999.,
90,    16,    20,   9999.,   9999.,
90,    16,    21,   9999.,   9999.,
90,    16,    22,   9999.,   9999.,
90,    16,    23,   9999.,   9999.,
90,    17,     0,   9999.,   9999.,
90,    17,     1,   9999.,   9999.,
90,    17,     2,   9999.,   9999.,
90,    17,     3,   9999.,   9999.,
90,    17,     4,   9999.,   9999.,
90,    17,     5,   9999.,   9999.,
90,    17,     6,   9999.,   9999.,
90,    17,     7,   9999.,   9999.,
90,    17,     8,   9999.,   9999.,
90,    17,     9,   9999.,   9999.,
90,    17,    10,   9999.,   9999.,
90,    17,    11,   9999.,   9999.,
90,    17,    12,   9999.,   9999.,
90,    17,    13,   9999.,   9999.,
90,    17,    14,   9999.,   9999.,
90,    17,    15,   9999.,   9999.,
90,    17,    16,   9999.,   9999.,
90,    17,    17,   9999.,   9999.,
90,    17,    18,   9999.,   9999.,
90,    17,    19,   9999.,   9999.,
90,    17,    20,   9999.,   9999.,
90,    17,    21,   9999.,   9999.,
90,    17,    22,   9999.,   9999.,
90,    17,    23,   9999.,   9999.,
90,    18,     0,   9999.,   9999.,
90,    18,     1,   9999.,   9999.,
90,    18,     2,   9999.,   9999.,
90,    18,     3,   9999.,   9999.,
90,    18,     4,   9999.,   9999.,
90,    18,     5,   9999.,   9999.,
90,    18,     6,   9999.,   9999.,
90,    18,     7,   9999.,   9999.,
90,    18,     8,   9999.,   9999.,
90,    18,     9,   9999.,   9999.,
90,    18,    10,   9999.,   9999.,
90,    18,    11,   9999.,   9999.,
90,    18,    12,   9999.,   9999.,
90,    18,    13,   9999.,   9999.,
90,    18,    14,   9999.,   9999.,
90,    18,    15,   9999.,   9999.,
90,    18,    16,   9999.,   9999.,
90,    18,    17,   9999.,   9999.,
90,    18,    18,   9999.,   9999.,
90,    18,    19,   9999.,   9999.,
90,    18,    20,   9999.,   9999.,
90,    18,    21,   9999.,   9999.,
90,    18,    22,   9999.,   9999.,
90,    18,    23,   9999.,   9999.,
90,    19,     0,   9999.,   9999.,
90,    19,     1,   9999.,   9999.,
90,    19,     2,   9999.,   9999.,
90,    19,     3,   9999.,   9999.,
90,    19,     4,   9999.,   9999.,
90,    19,     5,   9999.,   9999.,
90,    19,     6,   9999.,   9999.,
90,    19,     7,   9999.,   9999.,
90,    19,     8,   9999.,   9999.,
90,    19,     9,   9999.,   9999.,
90,    19,    10,   9999.,   9999.,
90,    19,    11,   9999.,   9999.,
90,    19,    12,   9999.,   9999.,
90,    19,    13,   9999.,   9999.,
90,    19,    14,   9999.,   9999.,
90,    19,    15,   9999.,   9999.,
90,    19,    16,   9999.,   9999.,
90,    19,    17,   9999.,   9999.,
90,    19,    18,   9999.,   9999.,
90,    19,    19,   9999.,   9999.,
90,    19,    20,   9999.,   9999.,
90,    19,    21,   9999.,   9999.,
90,    19,    22,   9999.,   9999.,
90,    19,    23,   9999.,   9999.,
90,    20,     0,   9999.,   9999.,
90,    20,     1,   9999.,   9999.,
90,    20,     2,   9999.,   9999.,
90,    20,     3,   9999.,   9999.,
90,    20,     4,   9999.,   9999.,
90,    20,     5,   9999.,   9999.,
90,    20,     6,   9999.,   9999.,
90,    20,     7,   9999.,   9999.,
90,    20,     8,   9999.,   9999.,
90,    20,     9,   9999.,   9999.,
90,    20,    10,   9999.,   9999.,
90,    20,    11,   9999.,   9999.,
90,    20,    12,   9999.,   9999.,
90,    20,    13,   9999.,   9999.,
90,    20,    14,   9999.,   9999.,
90,    20,    15,   9999.,   9999.,
90,    20,    16,   9999.,   9999.,
90,    20,    17,   9999.,   9999.,
90,    20,    18,   9999.,   9999.,
90,    20,    19,   9999.,   9999.,
90,    20,    20,   9999.,   9999.,
90,    20,    21,   9999.,   9999.,
90,    20,    22,   9999.,   9999.,
90,    20,    23,   9999.,   9999.,
90,    21,     0,   9999.,   9999.,
90,    21,     1,   9999.,   9999.,
90,    21,     2,   9999.,   9999.,
90,    21,     3,   9999.,   9999.,
90,    21,     4,   9999.,   9999.,
90,    21,     5,   9999.,   9999.,
90,    21,     6,   9999.,   9999.,
90,    21,     7,   9999.,   9999.,
90,    21,     8,   9999.,   9999.,
90,    21,     9,   9999.,   9999.,
90,    21,    10,   9999.,   9999.,
90,    21,    11,   9999.,   9999.,
90,    21,    12,   9999.,   9999.,
90,    21,    13,   9999.,   9999.,
90,    21,    14,   9999.,   9999.,
90,    21,    15,   9999.,   9999.,
90,    21,    16,   9999.,   9999.,
90,    21,    17,   9999.,   9999.,
90,    21,    18,   9999.,   9999.,
90,    21,    19,   9999.,   9999.,
90,    21,    20,   9999.,   9999.,
90,    21,    21,   9999.,   9999.,
90,    21,    22,   9999.,   9999.,
90,    21,    23,   9999.,   9999.,
90,    22,     0,   9999.,   9999.,
90,    22,     1,   9999.,   9999.,
90,    22,     2,   9999.,   9999.,
90,    22,     3,   9999.,   9999.,
90,    22,     4,   9999.,   9999.,
90,    22,     5,   9999.,   9999.,
90,    22,     6,   9999.,   9999.,
90,    22,     7,   9999.,   9999.,
90,    22,     8,   9999.,   9999.,
90,    22,     9,   9999.,   9999.,
90,    22,    10,   9999.,   9999.,
90,    22,    11,   9999.,   9999.,
90,    22,    12,   9999.,   9999.,
90,    22,    13,   9999.,   9999.,
90,    22,    14,   9999.,   9999.,
90,    22,    15,   9999.,   9999.,
90,    22,    16,   9999.,   9999.,
90,    22,    17,   9999.,   9999.,
90,    22,    18,   9999.,   9999.,
90,    22,    19,   9999.,   9999.,
90,    22,    20,   9999.,   9999.,
90,    22,    21,   9999.,   9999.,
90,    22,    22,   9999.,   9999.,
90,    22,    23,   9999.,   9999.,
90,    23,     0,   9999.,   9999.,
90,    23,     1,   9999.,   9999.,
90,    23,     2,   9999.,   9999.,
90,    23,     3,   9999.,   9999.,
90,    23,     4,   9999.,   9999.,
90,    23,     5,   9999.,   9999.,
90,    23,     6,   9999.,   9999.,
90,    23,     7,   9999.,   9999.,
90,    23,     8,   9999.,   9999.,
90,    23,     9,   9999.,   9999.,
90,    23,    10,   9999.,   9999.,
90,    23,    11,   9999.,   9999.,
90,    23,    12,   9999.,   9999.,
90,    23,    13,   9999.,   9999.,
90,    23,    14,   9999.,   9999.,
90,    23,    15,   9999.,   9999.,
90,    23,    16,   9999.,   9999.,
90,    23,    17,   9999.,   9999.,
90,    23,    18,   9999.,   9999.,
90,    23,    19,   9999.,   9999.,
90,    23,    20,   9999.,   9999.,
90,    23,    21,   9999.,   9999.,
90,    23,    22,   9999.,   9999.,
90,    23,    23,   9999.,   9999.,
90,    24,     0,   9999.,   9999.,
90,    24,     1,   9999.,   9999.,
90,    24,     2,   9999.,   9999.,
90,    24,     3,   9999.,   9999.,
90,    24,     4,   9999.,   9999.,
90,    24,     5,   9999.,   9999.,
90,    24,     6,   9999.,   9999.,
90,    24,     7,   9999.,   9999.,
90,    24,     8,   9999.,   9999.,
90,    24,     9,   9999.,   9999.,
90,    24,    10,   9999.,   9999.,
90,    24,    11,   9999.,   9999.,
90,    24,    12,   9999.,   9999.,
90,    24,    13,   9999.,   9999.,
90,    24,    14,   9999.,   9999.,
90,    24,    15,   9999.,   9999.,
90,    24,    16,   9999.,   9999.,
90,    24,    17,   9999.,   9999.,
90,    24,    18,   9999.,   9999.,
90,    24,    19,   9999.,   9999.,
90,    24,    20,   9999.,   9999.,
90,    24,    21,   9999.,   9999.,
90,    24,    22,   9999.,   9999.,
90,    24,    23,   9999.,   9999.,
90,    25,     0,   9999.,   9999.,
90,    25,     1,   9999.,   9999.,
90,    25,     2,   9999.,   9999.,
90,    25,     3,   9999.,   9999.,
90,    25,     4,   9999.,   9999.,
90,    25,     5,   9999.,   9999.,
90,    25,     6,   9999.,   9999.,
90,    25,     7,   9999.,   9999.,
90,    25,     8,   9999.,   9999.,
90,    25,     9,   9999.,   9999.,
90,    25,    10,   9999.,   9999.,
90,    25,    11,   9999.,   9999.,
90,    25,    12,   9999.,   9999.,
90,    25,    13,   9999.,   9999.,
90,    25,    14,   9999.,   9999.,
90,    25,    15,   9999.,   9999.,
90,    25,    16,   9999.,   9999.,
90,    25,    17,   9999.,   9999.,
90,    25,    18,   9999.,   9999.,
90,    25,    19,   9999.,   9999.,
90,    25,    20,   9999.,   9999.,
90,    25,    21,   9999.,   9999.,
90,    25,    22,   9999.,   9999.,
90,    25,    23,   9999.,   9999.,
90,    26,     0,   9999.,   9999.,
90,    26,     1,   9999.,   9999.,
90,    26,     2,   9999.,   9999.,
90,    26,     3,   9999.,   9999.,
90,    26,     4,   9999.,   9999.,
90,    26,     5,   9999.,   9999.,
90,    26,     6,   9999.,   9999.,
90,    26,     7,   9999.,   9999.,
90,    26,     8,   9999.,   9999.,
90,    26,     9,   9999.,   9999.,
90,    26,    10,   9999.,   9999.,
90,    26,    11,   9999.,   9999.,
90,    26,    12,   9999.,   9999.,
90,    26,    13,   9999.,   9999.,
90,    26,    14,   9999.,   9999.,
90,    26,    15,   9999.,   9999.,
90,    26,    16,   9999.,   9999.,
90,    26,    17,   9999.,   9999.,
90,    26,    18,   9999.,   9999.,
90,    26,    19,   9999.,   9999.,
90,    26,    20,   9999.,   9999.,
90,    26,    21,   9999.,   9999.,
90,    26,    22,   9999.,   9999.,
90,    26,    23,   9999.,   9999.,
90,    27,     0,   9999.,   9999.,
90,    27,     1,   9999.,   9999.,
90,    27,     2,   9999.,   9999.,
90,    27,     3,   9999.,   9999.,
90,    27,     4,   9999.,   9999.,
90,    27,     5,   9999.,   9999.,
90,    27,     6,   9999.,   9999.,
90,    27,     7,   9999.,   9999.,
90,    27,     8,   9999.,   9999.,
90,    27,     9,   9999.,   9999.,
90,    27,    10,   9999.,   9999.,
90,    27,    11,   9999.,   9999.,
90,    27,    12,   9999.,   9999.,
90,    27,    13,   9999.,   9999.,
90,    27,    14,   9999.,   9999.,
90,    27,    15,   9999.,   9999.,
90,    27,    16,   9999.,   9999.,
90,    27,    17,   9999.,   9999.,
90,    27,    18,   9999.,   9999.,
90,    27,    19,   9999.,   9999.,
90,    27,    20,   9999.,   9999.,
90,    27,    21,   9999.,   9999.,
90,    27,    22,   9999.,   9999.,
90,    27,    23,   9999.,   9999.,
90,    28,     0,   9999.,   9999.,
90,    28,     1,   9999.,   9999.,
90,    28,     2,   9999.,   9999.,
90,    28,     3,   9999.,   9999.,
90,    28,     4,   9999.,   9999.,
90,    28,     5,   9999.,   9999.,
90,    28,     6,   9999.,   9999.,
90,    28,     7,   9999.,   9999.,
90,    28,     8,   9999.,   9999.,
90,    28,     9,   9999.,   9999.,
90,    28,    10,   9999.,   9999.,
90,    28,    11,   9999.,   9999.,
90,    28,    12,   9999.,   9999.,
90,    28,    13,   9999.,   9999.,
90,    28,    14,   9999.,   9999.,
90,    28,    15,   9999.,   9999.,
90,    28,    16,   9999.,   9999.,
90,    28,    17,   9999.,   9999.,
90,    28,    18,   9999.,   9999.,
90,    28,    19,   9999.,   9999.,
90,    28,    20,   9999.,   9999.,
90,    28,    21,   9999.,   9999.,
90,    28,    22,   9999.,   9999.,
90,    28,    23,   9999.,   9999.,
90,    29,     0,   9999.,   9999.,
90,    29,     1,   9999.,   9999.,
90,    29,     2,   9999.,   9999.,
90,    29,     3,   9999.,   9999.,
90,    29,     4,   9999.,   9999.,
90,    29,     5,   9999.,   9999.,
90,    29,     6,   9999.,   9999.,
90,    29,     7,   9999.,   9999.,
90,    29,     8,   9999.,   9999.,
90,    29,     9,   9999.,   9999.,
90,    29,    10,   9999.,   9999.,
90,    29,    11,   9999.,   9999.,
90,    29,    12,   9999.,   9999.,
90,    29,    13,   9999.,   9999.,
90,    29,    14,   9999.,   9999.,
90,    29,    15,   9999.,   9999.,
90,    29,    16,   9999.,   9999.,
90,    29,    17,   9999.,   9999.,
90,    29,    18,   9999.,   9999.,
90,    29,    19,   9999.,   9999.,
90,    29,    20,   9999.,   9999.,
90,    29,    21,   9999.,   9999.,
90,    29,    22,   9999.,   9999.,
90,    29,    23,   9999.,   9999.,
90,    30,     0,   9999.,   9999.,
90,    30,     1,   9999.,   9999.,
90,    30,     2,   9999.,   9999.,
90,    30,     3,   9999.,   9999.,
90,    30,     4,   9999.,   9999.,
90,    30,     5,   9999.,   9999.,
90,    30,     6,   9999.,   9999.,
90,    30,     7,   9999.,   9999.,
90,    30,     8,   9999.,   9999.,
90,    30,     9,   9999.,   9999.,
90,    30,    10,   9999.,   9999.,
90,    30,    11,   9999.,   9999.,
90,    30,    12,   9999.,   9999.,
90,    30,    13,   9999.,   9999.,
90,    30,    14,   9999.,   9999.,
90,    30,    15,   9999.,   9999.,
90,    30,    16,   9999.,   9999.,
90,    30,    17,   9999.,   9999.,
90,    30,    18,   9999.,   9999.,
90,    30,    19,   9999.,   9999.,
90,    30,    20,   9999.,   9999.,
90,    30,    21,   9999.,   9999.,
90,    30,    22,   9999.,   9999.,
90,    30,    23,   9999.,   9999.,
